Date,VALE3 BS Equity,PETR4 BS Equity,ITUB4 BS Equity,PETR3 BS Equity,BBDC4 BS Equity,ELET3 BS Equity,BBAS3 BS Equity,ABEV3 BS Equity,WEGE3 BS Equity,ITSA4 BS Equity,RADL3 BS Equity,GGBR4 BS Equity,SBSP3 BS Equity,UGPA3 BS Equity,BBDC3 BS Equity,VIVT3 BS Equity,CMIG4 BS Equity,BRFS3 BS Equity,CPLE6 BS Equity,CCRO3 BS Equity,EMBR3 BS Equity,NTCO3 BS Equity,TIMS3 BS Equity,ELET6 BS Equity,EGIE3 BS Equity,GOAU4 BS Equity,CSNA3 BS Equity,CPFE3 BS Equity,BRAP4 BS Equity,BRKM5 BS Equity,USIM5 BS Equity,ALPA4 BS Equity,GOLL4 BS Equity
2017-04-28,27.47,13.97,21.582,14.36,17.287,18.053,32.85,18.26,6.808,7.67,12.971,9.333,29.27,35.21,16.842,37.01,5.704,39.79,2.917,17.7,15.36,15.124,10.26,22.9,27.2,4.6,7.75,26.0,8.127,34.14,4.26,10.64,10.04
2017-05-01,27.47,13.97,21.582,14.36,17.287,18.053,32.85,18.26,6.808,7.67,12.971,9.333,29.27,35.21,16.842,37.01,5.704,39.79,2.917,17.7,15.36,15.124,10.26,22.9,27.2,4.6,7.75,26.0,8.127,34.14,4.26,10.64,10.04
2017-05-02,28.06,13.99,22.016,14.36,17.753,17.983,33.89,18.57,6.992,7.818,13.327,9.571,29.85,35.975,17.417,37.89,5.968,41.8,2.82,18.02,14.76,15.649,10.4,21.33,27.744,4.7,7.93,26.03,8.311,34.43,4.41,10.376,10.69
2017-05-03,26.32,14.16,21.654,14.45,17.73,17.663,33.78,18.56,7.173,7.74,13.298,9.105,30.4,36.0,17.229,37.67,6.199,42.09,2.742,17.71,15.29,15.884,10.19,21.0,27.824,4.51,7.6,26.0,7.84,34.43,4.24,10.56,10.7
2017-05-04,25.35,13.6,20.945,14.06,17.468,16.664,32.36,19.03,7.031,7.562,13.077,8.905,29.8,37.05,16.876,36.01,5.858,41.6,2.681,17.44,15.15,15.789,10.08,20.18,27.544,4.22,7.08,25.97,7.472,33.73,4.02,10.24,10.5
2017-05-05,26.05,14.21,21.274,14.81,17.491,16.494,33.11,18.9,7.115,7.771,13.138,8.876,30.07,36.99,16.962,37.47,5.839,42.1,2.655,17.36,15.08,15.914,10.1,19.94,27.536,4.24,7.4,26.0,7.668,33.96,4.18,10.016,10.7
2017-05-08,26.03,14.08,21.324,14.72,17.479,15.964,32.28,18.89,7.115,7.756,13.029,8.752,29.56,36.95,16.859,37.52,5.723,42.53,2.55,17.5,15.1,16.159,10.1,19.05,27.368,4.2,7.16,25.98,7.533,33.96,4.1,10.0,11.17
2017-05-09,26.5,14.14,21.379,14.88,17.633,16.504,32.4,18.95,7.231,7.779,13.271,9.114,30.5,36.96,16.927,36.9,5.781,43.43,2.716,18.0,15.43,16.709,10.25,19.32,27.24,4.36,7.4,25.99,7.681,34.81,4.19,10.088,11.25
2017-05-10,26.56,14.73,21.483,15.35,17.895,16.074,33.35,19.19,7.431,7.833,13.471,9.343,30.37,37.87,17.286,37.89,5.711,44.96,2.81,18.2,15.73,17.724,10.35,19.67,27.464,4.53,7.56,25.99,7.668,34.59,4.3,10.408,10.62
2017-05-11,26.32,14.82,21.852,15.32,18.003,17.443,34.39,19.53,7.562,7.965,13.304,9.495,29.95,37.4,17.28,37.76,5.685,44.3,2.825,18.15,15.79,17.399,10.18,20.92,27.264,4.64,7.5,25.99,7.656,34.12,4.28,10.24,10.35
2017-05-12,25.91,15.45,22.06,15.93,18.185,17.493,35.39,19.69,7.7,7.988,13.404,9.162,30.98,37.85,17.588,38.7,5.897,45.24,2.92,18.54,15.81,17.619,10.33,21.24,27.544,4.43,7.26,26.02,7.419,33.98,4.14,10.2,10.26
2017-05-15,26.65,15.68,22.154,16.19,18.214,17.044,34.75,19.74,7.854,7.988,13.5,9.505,30.25,37.97,17.553,38.44,5.717,44.31,2.93,19.0,15.97,17.574,10.35,21.21,27.744,4.62,7.7,26.05,7.591,33.25,4.39,9.808,10.23
2017-05-16,27.26,15.7,22.126,16.19,18.242,16.454,34.75,19.82,7.5,7.965,13.435,9.857,32.31,38.245,17.531,38.23,5.691,42.85,3.05,19.03,15.79,17.639,10.28,20.36,27.896,4.85,7.79,26.13,7.738,32.75,4.5,9.712,10.09
2017-05-17,26.84,15.61,21.676,16.1,17.884,15.874,33.81,19.64,7.377,7.81,13.308,9.743,31.39,37.74,17.075,37.05,5.659,41.7,2.998,18.55,15.0,17.014,10.13,19.75,27.608,4.74,7.48,26.15,7.554,31.86,4.4,9.8,9.65
2017-05-18,26.86,13.15,19.064,14.27,15.539,12.545,27.08,18.8,7.173,7.058,12.915,8.571,28.8,35.955,14.856,35.98,4.503,40.94,2.62,15.9,15.4,15.374,9.66,16.4,26.168,3.93,6.44,26.05,7.492,31.76,3.69,8.72,7.71
2017-05-19,27.25,13.62,19.559,14.41,15.795,12.855,27.98,18.62,7.269,7.104,12.942,9.105,28.7,36.645,15.311,38.0,4.702,40.45,2.76,16.6,15.15,15.994,9.37,16.3,26.72,4.42,6.9,26.1,7.603,31.42,3.9,8.984,8.0
2017-05-22,27.92,13.4,19.174,14.31,15.345,12.395,26.68,18.57,7.281,6.903,12.615,8.952,27.56,36.66,15.049,37.06,4.561,42.9,2.66,15.96,16.21,15.374,9.45,15.75,26.52,4.26,6.92,26.0,7.644,31.56,3.89,8.512,7.22
2017-05-23,28.26,13.49,19.477,14.42,15.447,13.055,27.12,18.89,7.331,6.988,12.74,9.371,28.34,37.415,15.203,36.6,4.753,43.98,2.72,16.32,15.98,15.884,9.53,16.35,26.56,4.53,6.99,26.01,7.673,32.7,4.01,8.84,7.24
2017-05-24,27.52,13.94,19.636,14.81,15.624,13.925,27.6,18.86,7.208,6.988,12.865,9.2,29.13,37.45,15.311,36.9,4.869,44.75,2.829,16.91,16.37,16.349,9.59,17.63,26.824,4.46,6.88,26.02,7.554,32.63,4.05,9.296,7.84
2017-05-25,27.7,13.74,19.268,14.46,15.516,13.685,27.71,18.92,7.312,6.825,12.981,9.086,28.74,37.725,15.3,36.9,4.824,45.97,2.796,16.6,16.76,16.249,9.84,17.06,26.72,4.45,6.95,26.11,7.603,33.33,4.07,9.672,7.92
2017-05-26,27.86,13.68,19.79,14.55,15.874,14.185,28.86,19.03,7.404,6.957,13.615,9.095,29.29,38.12,15.681,36.9,4.978,46.55,2.8,17.01,16.48,16.849,10.0,17.57,26.976,4.44,6.97,26.25,7.697,33.59,4.06,9.56,7.9
2017-05-29,28.06,13.57,19.691,14.36,15.715,13.995,28.66,18.88,7.292,6.941,13.615,9.343,28.89,37.765,15.504,36.88,4.946,46.02,2.748,16.78,16.3,16.604,9.81,17.72,26.808,4.5,7.18,26.27,7.935,33.73,4.09,9.68,7.85
2017-05-30,28.6,13.36,19.752,14.17,15.965,13.995,29.0,18.79,7.515,7.003,13.883,9.467,29.09,37.745,15.766,37.54,4.985,45.25,2.82,16.9,16.65,16.774,9.82,17.34,26.52,4.54,7.18,26.33,8.147,34.0,4.09,9.6,8.0
2017-05-31,27.17,12.96,19.543,13.62,15.664,13.745,28.34,18.71,7.308,6.941,13.846,9.086,29.0,37.425,15.396,37.76,4.908,43.32,2.785,16.58,16.01,16.284,9.92,17.26,26.536,4.46,6.86,26.29,7.828,33.13,3.97,9.52,7.8
2017-06-01,26.67,12.82,19.312,13.54,15.578,13.195,28.04,18.55,7.358,6.786,13.91,9.067,29.45,38.25,15.311,37.5,4.786,42.85,2.757,16.29,15.99,16.449,9.71,16.47,26.704,4.32,6.69,26.29,7.517,33.54,3.9,9.48,7.65
2017-06-02,26.78,13.05,19.504,13.74,15.351,13.245,28.08,18.57,7.308,6.825,13.902,9.105,29.1,38.95,15.083,37.5,4.914,42.5,2.788,16.57,16.24,16.434,9.82,16.6,26.712,4.36,6.75,26.3,7.451,33.66,3.96,9.64,7.62
2017-06-05,26.49,13.18,19.482,13.98,15.339,13.005,27.6,18.91,7.265,6.794,13.95,8.99,29.21,39.04,15.112,36.87,4.927,43.0,2.72,16.25,16.08,16.529,9.87,16.9,26.512,4.3,6.62,26.31,7.333,34.54,3.93,9.752,7.52
2017-06-06,26.58,13.18,19.796,13.99,15.544,13.295,28.39,19.07,7.215,6.887,14.35,9.019,29.82,39.635,15.254,36.5,5.017,43.42,2.76,16.39,15.87,16.414,9.79,17.79,26.512,4.4,6.6,26.31,7.464,34.04,3.98,9.872,7.85
2017-06-07,26.45,12.87,20.12,13.68,15.795,13.285,28.73,18.84,7.269,7.003,14.473,8.895,29.72,39.675,15.493,36.65,4.927,43.15,2.784,16.75,16.0,16.174,9.7,17.26,26.768,4.34,6.47,26.32,7.411,34.74,3.96,9.984,8.33
2017-06-08,27.02,12.84,19.911,13.7,15.556,12.845,28.3,18.53,7.208,6.949,14.152,9.114,29.72,39.6,15.322,36.37,4.798,42.3,2.57,16.45,15.9,16.224,9.52,16.8,26.56,4.47,6.6,26.32,7.509,34.69,4.01,9.92,7.9
2017-06-09,27.3,12.85,19.598,13.78,15.237,12.925,27.84,18.11,7.081,6.833,14.288,9.21,30.2,39.15,15.078,35.61,4.914,42.0,2.502,16.63,15.58,14.969,9.3,16.52,26.64,4.48,6.71,26.32,7.607,33.8,3.95,9.912,7.77
2017-06-12,26.84,12.9,19.598,13.78,14.992,12.755,27.18,18.08,7.042,6.833,14.029,9.067,30.06,38.79,14.884,35.5,4.786,41.5,2.515,16.24,15.69,14.679,9.51,16.52,26.56,4.4,6.51,26.32,7.333,33.43,3.94,9.832,7.81
2017-06-13,26.37,12.94,19.84,13.87,14.873,12.445,27.4,18.39,6.992,6.879,14.069,9.029,30.6,39.02,14.867,36.0,4.837,41.35,2.505,16.42,15.87,14.399,9.49,16.7,26.648,4.41,6.44,26.32,7.063,33.12,3.94,9.912,7.9
2017-06-14,26.1,12.62,20.015,13.54,15.447,12.345,27.39,18.18,7.019,6.949,13.721,8.79,30.73,38.405,15.368,36.41,4.965,40.73,2.548,16.75,15.78,14.094,9.4,16.6,26.56,4.35,6.47,26.33,7.443,32.35,3.96,9.992,7.86
2017-06-15,26.1,12.62,20.015,13.54,15.447,12.345,27.39,18.18,7.019,6.949,13.721,8.79,30.73,38.405,15.368,36.41,4.965,40.73,2.548,16.75,15.78,14.094,9.4,16.6,26.56,4.35,6.47,26.33,7.443,32.35,3.96,9.992,7.86
2017-06-16,25.56,12.28,19.873,13.49,15.373,12.395,27.49,17.78,6.958,6.988,13.846,8.59,32.0,38.5,14.975,36.65,4.914,40.6,2.566,16.54,15.42,13.989,9.5,16.85,27.528,4.45,6.24,26.33,7.325,32.58,3.99,10.12,7.65
2017-06-19,26.39,12.29,19.977,13.33,15.413,12.445,27.13,17.87,7.035,6.996,13.937,8.771,31.25,38.74,15.226,36.01,4.876,41.21,2.55,16.94,16.13,13.999,9.6,16.59,27.84,4.45,6.24,26.35,7.472,33.23,3.98,9.84,7.66
2017-06-20,25.71,11.86,19.537,13.01,15.055,11.935,26.0,18.07,6.977,6.817,13.54,8.6,30.83,38.28,15.089,35.85,4.798,41.1,2.482,16.28,15.75,13.804,9.51,15.89,27.68,4.32,6.02,26.34,7.288,32.28,3.9,10.0,7.6
2017-06-21,26.47,11.64,19.559,12.78,14.969,11.845,25.86,18.13,6.885,6.778,13.654,8.752,31.0,38.025,14.981,35.58,4.773,41.06,2.425,16.6,15.69,13.599,9.49,15.79,27.88,4.46,6.13,26.34,7.546,31.93,3.94,10.08,7.45
2017-06-22,27.02,12.04,19.576,13.05,15.157,12.605,26.0,18.2,6.835,6.794,13.942,8.914,31.0,38.225,15.157,35.93,5.075,40.3,2.491,16.55,15.92,13.344,9.79,16.5,27.792,4.52,6.33,26.35,7.668,32.47,4.03,10.16,7.7
2017-06-23,27.24,11.93,19.51,12.89,15.032,11.985,25.48,18.24,6.827,6.724,13.825,9.238,30.94,37.815,14.981,35.81,4.94,40.1,2.48,16.48,15.83,13.274,9.83,15.94,27.648,4.66,6.38,26.35,7.75,32.41,4.2,10.128,7.69
2017-06-26,27.47,12.27,20.059,13.09,15.709,12.245,26.97,18.27,6.869,6.903,13.942,9.552,31.14,38.29,15.493,36.5,5.094,40.09,2.521,16.52,15.55,13.059,9.92,16.46,27.928,4.76,6.52,26.37,7.857,32.56,4.38,10.52,7.64
2017-06-27,27.92,12.21,19.878,12.99,15.533,12.095,26.1,18.29,6.723,6.771,13.729,9.495,30.47,38.35,15.351,36.13,5.075,39.35,2.507,16.35,15.0,12.924,9.61,16.19,27.624,4.66,6.89,26.35,8.098,32.87,4.37,10.56,7.45
2017-06-28,28.79,12.08,19.873,12.88,15.664,12.645,26.39,18.3,6.7,6.833,13.538,9.781,30.59,37.99,15.442,36.11,5.312,38.81,2.443,16.5,15.03,13.094,9.68,17.0,27.88,4.96,7.15,26.42,8.459,33.42,4.5,10.408,7.42
2017-06-29,28.9,12.18,20.07,13.01,15.738,12.105,26.56,18.25,6.731,6.926,13.433,9.676,30.81,38.05,15.465,36.3,5.197,38.65,2.426,16.5,15.06,12.859,9.71,16.2,27.2,4.93,6.87,26.47,8.45,33.79,4.52,10.512,7.41
2017-06-30,29.0,12.37,20.202,13.2,16.022,12.445,26.8,18.31,6.808,6.996,13.483,9.79,31.66,38.76,15.709,36.32,5.19,39.2,2.453,16.9,15.13,12.849,9.79,16.41,27.136,4.97,7.18,26.51,8.434,34.2,4.6,10.968,7.55
2017-07-03,29.65,12.36,20.384,13.28,16.051,12.595,27.17,18.28,6.904,6.996,13.5,9.905,31.87,38.785,15.766,36.0,5.255,39.37,2.47,16.88,15.2,12.579,9.92,16.45,27.456,5.12,7.29,26.52,8.635,34.1,4.7,11.12,7.42
2017-07-04,29.62,12.43,20.301,13.32,16.062,12.645,27.31,18.24,6.931,6.988,13.558,9.867,31.85,38.695,15.743,36.0,5.235,39.16,2.467,16.9,15.26,12.539,9.87,16.25,27.4,5.06,7.21,26.46,8.672,34.35,4.67,11.128,7.36
2017-07-05,28.93,12.21,20.356,13.06,16.068,13.625,27.17,18.22,6.965,7.058,13.579,10.086,31.9,38.895,15.778,36.6,5.344,39.08,2.457,16.86,15.7,12.749,10.07,17.32,27.176,5.13,7.06,26.48,8.5,34.34,4.74,11.0,8.3
2017-07-06,28.92,12.17,20.07,12.93,15.835,15.824,26.99,17.78,6.815,6.965,13.396,10.219,31.7,38.385,15.465,35.42,5.492,37.86,2.539,16.68,15.45,12.694,9.85,19.13,27.264,5.27,7.06,26.42,8.577,33.8,4.84,11.0,8.2
2017-07-07,28.89,11.93,19.878,12.68,15.852,15.894,26.63,18.02,6.908,6.957,13.298,10.248,31.5,38.3,15.527,34.93,5.344,37.42,2.5,16.71,15.46,12.384,9.94,18.88,27.512,5.24,7.19,26.44,8.532,33.56,4.85,11.168,8.65
2017-07-10,29.71,11.98,20.037,12.7,16.028,15.244,26.91,18.31,7.085,7.019,13.462,10.495,32.3,38.075,15.766,34.82,5.473,37.33,2.6,16.9,15.7,12.669,10.02,18.11,27.84,5.3,7.27,26.59,8.733,34.49,4.92,11.048,9.16
2017-07-11,30.04,12.33,20.34,13.07,16.307,14.714,28.04,18.52,7.169,7.12,13.313,10.429,32.35,38.44,15.983,35.4,5.556,37.38,2.582,17.0,15.92,12.409,10.14,17.68,27.888,5.28,7.74,26.69,8.807,34.57,5.0,11.2,9.04
2017-07-12,29.9,12.94,20.56,13.58,16.74,15.184,28.84,18.65,7.258,7.135,13.423,10.495,32.78,38.775,16.683,36.39,5.666,38.22,2.62,17.26,15.55,12.464,10.07,18.35,28.056,5.47,7.92,26.72,8.856,35.09,5.07,11.36,9.33
2017-07-13,29.18,12.87,20.615,13.55,16.888,15.294,29.1,18.68,7.385,7.158,13.542,10.4,33.34,39.04,16.87,36.26,5.659,38.54,2.6,17.8,15.57,12.464,10.06,18.6,27.992,5.44,7.73,26.74,8.676,35.5,5.02,11.92,9.25
2017-07-14,29.52,13.05,20.659,13.62,16.905,14.584,29.41,18.75,7.308,7.143,13.404,10.419,33.79,39.275,17.07,36.29,5.781,38.7,2.632,17.82,15.49,12.314,10.02,17.65,27.8,5.44,7.77,26.75,8.762,36.12,5.0,12.368,9.23
2017-07-17,29.72,12.89,20.461,13.45,16.791,14.185,29.26,18.84,7.377,7.12,13.404,10.495,34.5,37.85,16.95,36.58,5.826,38.46,2.64,17.81,15.51,11.839,9.98,17.23,27.8,5.44,7.8,26.77,8.803,38.0,5.0,12.256,9.66
2017-07-18,29.9,12.94,20.483,13.6,17.001,14.514,29.28,18.75,7.538,7.182,13.498,10.314,35.38,36.805,17.155,37.1,5.801,37.8,2.633,17.77,15.28,11.859,10.1,17.5,27.88,5.36,7.69,26.77,8.852,38.26,4.93,11.76,9.51
2017-07-19,29.9,13.23,20.186,13.84,16.791,14.185,29.38,18.82,7.431,7.12,13.425,10.533,35.15,36.975,16.933,36.28,5.73,37.29,2.63,17.64,15.36,11.949,10.12,16.94,27.752,5.58,7.85,26.76,8.966,39.26,5.0,11.448,9.53
2017-07-20,28.72,13.1,20.208,13.63,16.734,14.045,29.64,18.78,7.488,7.151,13.442,10.352,34.95,37.485,16.785,36.99,5.717,37.48,2.65,17.5,15.5,11.919,10.03,16.99,27.856,5.33,7.56,26.76,8.631,39.88,4.92,11.6,9.3
2017-07-21,28.5,12.69,20.213,13.29,16.666,14.015,29.41,18.81,7.4,7.135,13.475,10.181,35.03,37.575,16.785,37.2,5.659,36.7,2.65,17.65,15.6,11.924,10.15,17.01,27.856,5.26,7.37,26.8,8.606,38.85,4.95,11.68,9.14
2017-07-24,29.13,12.88,20.34,13.43,16.808,13.815,29.08,18.82,7.427,7.135,13.625,10.438,34.6,37.375,16.893,37.49,5.704,36.58,2.644,17.6,15.64,11.649,10.49,16.92,28.088,5.48,7.6,26.8,8.717,38.24,5.05,11.84,9.05
2017-07-25,30.61,13.22,20.389,13.77,17.081,14.065,29.56,18.88,7.369,7.197,13.337,10.61,33.94,37.13,17.172,37.21,5.685,37.27,2.685,17.25,15.62,11.294,10.45,17.32,28.248,5.5,7.82,26.82,9.151,38.51,5.1,11.768,9.13
2017-07-26,29.66,12.98,20.296,13.54,16.933,13.595,28.84,18.83,7.327,7.112,13.319,10.048,34.26,36.35,16.933,37.45,5.524,37.43,2.68,17.0,15.55,11.294,10.62,16.79,28.048,5.22,7.47,26.79,8.876,38.43,4.97,11.4,8.88
2017-07-27,29.7,13.0,20.318,13.61,16.91,13.545,28.59,19.11,7.269,7.166,13.327,10.067,35.2,36.95,16.762,38.28,5.422,37.24,2.62,17.05,15.84,11.984,10.8,16.43,28.056,5.16,7.37,26.82,8.872,38.0,5.02,11.56,8.6
2017-07-28,30.34,13.13,20.395,13.64,16.933,13.895,28.56,19.1,7.2,7.166,13.115,10.086,34.09,36.875,16.933,37.99,5.422,37.0,2.587,17.06,15.65,12.354,10.78,16.89,27.944,5.19,7.48,26.84,9.06,37.74,5.14,11.992,8.6
2017-07-31,31.3,13.29,20.516,13.8,17.183,13.495,28.7,19.15,7.285,7.174,13.269,10.152,33.55,37.0,17.161,37.8,5.473,36.92,2.591,17.08,15.77,12.524,10.64,16.67,28.0,5.26,7.62,26.86,9.449,37.31,5.17,11.912,8.95
2017-08-01,31.06,13.12,21.164,13.68,17.394,13.575,29.3,19.24,7.365,7.407,13.481,10.057,33.85,37.415,17.246,37.06,5.454,38.17,2.6,17.36,15.71,12.299,10.71,16.79,28.36,5.18,7.54,26.87,9.38,37.38,5.28,12.0,9.08
2017-08-02,31.11,13.51,21.384,14.03,17.622,13.415,30.48,19.4,7.508,7.492,13.548,10.352,34.21,35.575,17.417,37.5,5.582,38.65,2.635,17.25,15.64,12.534,11.0,16.5,28.68,5.38,7.67,26.86,9.458,38.86,5.5,12.16,9.4
2017-08-03,30.68,13.31,21.335,13.82,17.616,13.815,30.68,19.26,7.373,7.476,13.412,10.39,33.86,36.025,17.098,37.55,5.653,39.73,2.586,17.07,15.59,12.824,10.93,17.2,28.96,5.31,7.54,26.88,9.396,38.22,5.52,11.68,9.46
2017-08-04,31.23,13.4,21.28,13.9,17.633,14.245,30.87,19.26,7.362,7.453,13.317,10.648,33.84,35.705,17.223,37.8,5.685,38.76,2.584,17.0,16.05,12.899,10.91,17.79,28.96,5.4,7.84,26.89,9.671,39.77,5.51,11.816,9.73
2017-08-07,32.42,13.55,21.615,14.02,17.838,14.425,31.35,19.35,7.519,7.616,13.458,11.038,33.72,35.965,17.514,38.21,5.82,39.42,2.649,17.08,16.29,12.869,11.02,18.02,29.032,5.6,8.52,26.93,10.047,40.0,5.8,11.68,9.68
2017-08-08,32.05,13.49,21.879,13.9,18.026,14.365,31.35,19.39,7.423,7.624,13.375,10.924,32.8,35.825,17.588,37.98,5.704,38.88,2.65,16.98,16.66,12.694,10.96,17.98,28.728,5.62,8.68,26.9,9.998,39.11,5.86,11.6,9.86
2017-08-09,31.92,13.52,21.742,13.97,18.037,14.145,30.77,19.42,7.358,7.593,13.408,10.829,33.07,35.74,17.462,38.09,5.537,39.35,2.591,16.86,16.96,12.714,11.1,17.82,28.632,5.42,8.43,26.95,9.908,38.6,5.82,11.52,10.48
2017-08-10,31.5,13.19,21.467,13.62,17.866,13.645,30.92,19.4,7.392,7.538,13.221,10.914,32.55,34.8,17.417,37.94,5.267,39.0,2.525,16.6,16.57,12.544,11.08,17.3,27.32,5.46,8.16,26.95,9.826,37.86,5.89,11.4,9.96
2017-08-11,30.8,12.95,21.577,13.51,18.026,13.725,30.9,19.52,7.404,7.577,13.327,10.752,33.05,35.62,17.599,38.06,5.222,41.05,2.65,16.4,16.58,12.674,11.16,17.72,27.488,5.42,8.47,26.91,9.699,37.73,5.87,11.52,9.65
2017-08-14,31.3,13.08,21.967,13.6,18.384,13.665,31.09,19.71,7.442,7.686,13.294,10.667,32.24,36.235,17.889,38.15,5.28,42.27,2.899,16.85,16.76,13.224,11.41,17.7,27.696,5.42,8.38,26.96,9.785,38.35,5.81,11.416,9.8
2017-08-15,31.12,13.15,21.841,13.62,18.43,13.655,30.94,19.78,7.542,7.663,13.471,10.448,30.12,35.99,18.003,38.18,5.203,42.3,2.765,16.79,16.96,13.474,11.4,17.75,27.912,5.27,8.14,26.98,9.625,38.04,5.7,11.36,9.89
2017-08-16,31.73,13.13,21.885,13.58,18.43,13.895,30.69,19.81,7.838,7.67,13.392,10.743,30.5,35.99,17.815,38.5,5.267,41.49,2.8,17.13,17.02,13.269,11.39,17.89,27.584,5.4,8.11,27.03,9.802,38.65,5.91,11.4,9.85
2017-08-17,31.2,13.05,21.709,13.6,18.276,13.705,30.15,19.79,7.735,7.608,13.208,10.705,30.13,35.215,17.576,38.14,5.242,40.42,2.77,17.07,16.82,13.324,11.35,17.37,27.616,5.37,8.06,27.02,9.609,37.78,5.97,11.44,9.63
2017-08-18,31.55,13.6,21.918,14.04,18.652,13.735,30.42,19.76,7.812,7.709,13.14,10.648,30.64,34.995,18.236,37.8,5.197,40.94,2.863,17.22,16.56,13.904,11.29,17.37,27.912,5.39,8.14,27.04,9.814,37.8,6.03,11.352,9.76
2017-08-21,31.75,13.34,21.758,13.8,18.646,14.195,30.82,19.74,7.827,7.701,13.26,10.524,30.8,35.35,18.032,38.33,5.094,41.06,2.9,17.09,16.63,13.874,11.35,17.83,27.68,5.22,7.99,27.05,9.847,37.39,6.01,11.264,10.22
2017-08-22,31.86,13.79,22.22,14.31,19.067,21.192,31.99,19.75,8.012,7.779,13.675,10.819,31.05,35.805,18.715,38.3,5.531,41.75,2.965,17.17,17.12,14.224,11.52,23.55,27.928,5.39,8.07,27.05,9.924,37.39,6.24,11.152,10.2
2017-08-23,32.54,13.76,22.462,14.32,19.238,18.853,32.01,19.84,8.012,7.942,13.625,11.095,30.97,35.9,18.783,38.8,5.576,41.7,2.987,17.61,17.1,14.454,11.53,21.4,27.912,5.79,8.26,27.04,10.121,37.15,6.48,10.84,10.05
2017-08-24,33.88,13.8,22.649,14.4,19.301,19.603,32.12,19.8,7.938,8.004,13.504,11.019,30.94,36.77,18.743,39.7,5.634,42.67,3.02,17.75,17.32,15.024,11.59,21.67,28.0,5.65,8.58,27.07,10.579,37.47,6.75,11.016,10.17
2017-08-25,33.83,13.88,22.583,14.48,19.318,19.752,32.0,19.85,7.892,7.988,13.542,10.924,31.0,36.615,18.845,39.98,5.518,42.23,2.96,17.69,17.05,14.574,11.45,21.89,28.104,5.62,8.56,27.09,10.633,37.18,6.62,11.0,10.83
2017-08-28,34.36,13.87,22.385,14.4,19.022,19.443,31.7,19.85,7.908,7.973,13.673,10.971,30.96,36.99,18.669,40.19,5.409,42.19,2.956,17.8,17.05,14.774,11.35,21.97,28.28,5.59,8.51,27.1,10.76,37.85,6.5,11.68,10.99
2017-08-29,34.44,13.85,22.588,14.3,19.346,18.923,31.49,19.9,7.808,8.035,13.556,10.905,31.6,37.005,18.925,40.9,5.531,42.6,2.895,17.7,17.75,15.009,11.43,21.72,28.584,5.61,8.55,27.11,10.829,38.55,6.54,11.224,11.1
2017-08-30,34.34,13.45,22.467,13.88,19.153,18.503,31.17,19.88,7.931,8.043,13.313,11.257,32.0,36.72,18.572,41.36,5.499,41.85,2.908,17.34,17.85,15.014,11.38,21.82,28.44,5.73,8.55,27.11,10.833,38.41,6.56,11.16,11.13
2017-08-31,35.08,13.65,22.181,13.97,19.113,17.613,30.7,19.86,7.869,7.911,13.337,11.286,32.15,36.725,18.356,41.15,5.383,42.52,2.874,17.46,17.93,14.749,11.28,20.53,28.88,5.66,8.69,27.09,11.005,38.11,6.89,11.04,11.33
2017-09-01,35.67,14.02,22.638,14.6,19.511,17.643,31.89,19.76,7.992,8.05,13.554,11.99,32.79,36.98,18.72,40.4,5.511,43.61,2.93,17.55,17.9,14.859,11.28,20.7,28.944,5.97,9.27,27.09,11.263,38.3,7.6,11.08,11.38
2017-09-04,36.1,14.17,22.522,14.72,19.494,18.003,31.84,19.73,8.123,8.019,13.5,12.295,32.58,37.255,18.498,39.73,5.492,44.39,2.921,17.5,17.67,14.754,11.21,20.95,28.696,6.27,9.46,27.15,11.361,38.99,8.2,11.16,11.6
2017-09-05,35.6,14.41,22.533,14.85,19.215,18.793,32.0,19.82,8.327,8.066,13.923,12.019,32.43,36.5,18.51,40.32,5.479,44.5,2.889,17.62,17.69,14.814,11.33,21.5,28.96,6.15,9.66,27.17,11.275,38.85,8.07,11.2,12.48
2017-09-06,35.8,15.02,23.138,15.5,19.506,19.063,32.76,20.13,8.242,8.291,14.112,12.295,33.04,36.87,18.897,41.18,5.441,44.98,2.912,17.63,18.25,14.849,11.29,22.0,28.8,6.24,9.83,27.16,11.341,40.24,8.33,11.416,12.76
2017-09-07,35.8,15.02,23.138,15.5,19.506,19.063,32.76,20.13,8.242,8.291,14.112,12.295,33.04,36.87,18.897,41.18,5.441,44.98,2.912,17.63,18.25,14.849,11.29,22.0,28.8,6.24,9.83,27.16,11.341,40.24,8.33,11.416,12.76
2017-09-08,34.48,14.71,23.11,15.19,19.352,19.693,32.66,20.1,8.127,8.314,14.327,11.638,33.45,37.105,18.954,41.0,5.454,43.93,2.912,18.16,18.32,15.174,11.1,22.96,29.448,5.97,10.0,27.21,10.915,39.5,8.13,11.544,12.58
2017-09-11,35.09,14.99,23.501,15.52,20.098,21.082,33.83,20.26,8.296,8.423,14.519,11.771,33.68,37.37,19.352,41.29,5.601,44.47,2.939,18.54,18.29,15.769,11.3,24.33,30.272,6.14,10.5,27.21,11.034,40.78,8.53,11.96,12.9
