Date,AZN LN Equity,HSBA LN Equity,ULVR LN Equity,BP/ LN Equity,DGE LN Equity,GSK LN Equity,BATS LN Equity,RIO LN Equity,REL LN Equity,RKT LN Equity,LSEG LN Equity,NG/ LN Equity,CPG LN Equity,BA/ LN Equity,LLOY LN Equity,AAL LN Equity,BARC LN Equity,PRU LN Equity,FLTR LN Equity,AHT LN Equity,III LN Equity,TSCO LN Equity,RR/ LN Equity,SSE LN Equity,STAN LN Equity,VOD LN Equity,RTO LN Equity,IMB LN Equity,LGEN LN Equity,NWG LN Equity,AV/ LN Equity,INF LN Equity,IHG LN Equity,SGE LN Equity,BNZL LN Equity,SMT LN Equity,SN/ LN Equity,NXT LN Equity,SGRO LN Equity,CNA LN Equity,WPP LN Equity,BT/A LN Equity,HLMA LN Equity,ADM LN Equity,BRBY LN Equity,ABF LN Equity,SPX LN Equity,CRDA LN Equity,WTB LN Equity,ITRK LN Equity,UU/ LN Equity,MRO LN Equity,PSON LN Equity,SVT LN Equity,ENT LN Equity,SMIN LN Equity,IAG LN Equity,ANTO LN Equity,WEIR LN Equity,MKS LN Equity,FCIT LN Equity,DCC LN Equity,STJ LN Equity,SBRY LN Equity,LAND LN Equity,BDEV LN Equity,BKG LN Equity,KGF LN Equity,DPH LN Equity,TW/ LN Equity,IMI LN Equity,DPLM LN Equity,HWDN LN Equity,JD/ LN Equity,SMDS LN Equity,BEZ LN Equity,RS1 LN Equity,SDR LN Equity,UTG LN Equity
2013-01-02,2969.0,665.7,2392.0,431.3,1817.5,1374.243,3091.0,3691.0,653.0,3885.169,1025.235,770.727,814.938,350.5,49.69,1994.184,254.584,770.456,5630.182,445.2,223.5,434.15,312.454,1439.0,1532.39,196.167,97.95,2385.0,148.6,359.908,502.5,426.08,2505.458,317.688,1027.0,153.4,684.0,3772.0,240.922,340.8,920.5,237.2,459.0,1202.0,1265.0,1591.0,2502.768,2533.612,2187.325,3219.0,685.5,910.938,1205.0,1605.0,233.5,1221.0,127.889,1381.0,1970.0,366.022,327.9,2012.145,425.3,336.0,878.933,210.7,1778.0,286.1,623.5,68.1,1293.714,539.0,176.4,6.85,198.092,179.2,245.7,299.03,287.756
2013-01-03,2980.0,662.5,2399.0,441.7,1818.0,1379.301,3124.0,3658.5,656.5,3849.983,1029.841,770.727,812.176,352.3,49.705,2005.133,254.954,775.156,5674.861,436.8,225.0,443.333,312.969,1450.0,1540.49,196.105,96.7,2412.0,149.6,357.969,505.526,427.277,2532.613,319.477,1022.0,154.0,688.0,3873.0,239.488,336.8,917.0,238.3,457.0,1200.0,1261.0,1573.0,2523.23,2500.721,2175.297,3185.0,688.0,909.767,1211.0,1590.0,233.5,1215.0,128.619,1370.0,1973.0,371.474,328.4,2019.075,433.2,336.6,876.8,209.3,1777.0,286.3,608.5,68.5,1292.571,550.0,171.5,6.7,198.278,181.7,247.9,299.71,287.756
2013-01-04,3000.0,667.6,2415.0,453.5,1824.5,1397.51,3174.5,3613.0,661.0,3868.553,1046.422,775.636,819.358,352.7,49.86,1992.691,255.6,784.557,5711.095,435.7,228.6,442.636,315.028,1466.0,1554.76,199.406,96.8,2443.0,151.1,359.477,509.079,428.198,2539.759,321.896,1028.0,155.1,688.0,3905.0,240.061,341.0,925.5,242.8,460.0,1202.0,1290.0,1580.0,2518.922,2508.148,2173.579,3195.0,684.5,911.718,1222.0,1610.0,233.5,1215.0,129.348,1343.0,1970.0,359.996,330.3,2012.856,435.2,333.8,884.267,208.8,1798.0,287.7,620.5,68.55,1304.0,550.0,173.0,6.9,199.581,183.0,249.1,306.34,284.78
2013-01-07,2985.0,666.2,2398.0,448.75,1813.0,1387.9,3194.0,3574.5,652.0,3834.344,1061.16,757.091,820.463,350.3,50.5,1991.198,265.3,778.575,5724.078,437.4,229.3,442.446,310.395,1465.0,1544.29,198.908,96.55,2454.0,151.3,359.585,511.053,427.737,2522.608,321.896,1024.0,154.9,688.5,3890.0,240.253,333.9,917.5,243.0,456.9,1198.0,1281.0,1550.0,2495.23,2501.782,2158.974,3150.0,676.0,903.525,1210.0,1587.0,233.5,1207.0,127.027,1322.0,1953.0,355.788,330.6,2026.767,437.6,331.7,887.467,212.1,1771.0,286.3,643.0,70.8,1284.571,548.0,172.5,7.05,197.906,186.4,247.7,303.62,282.102
2013-01-08,3000.0,659.2,2411.0,448.95,1804.5,1389.417,3185.5,3547.0,647.5,3811.864,1031.684,751.636,817.701,351.6,50.86,2018.57,265.3,775.156,5706.755,440.8,229.0,445.233,309.366,1456.0,1529.06,202.334,94.85,2473.0,150.9,362.923,502.5,426.264,2506.887,322.422,1014.0,154.2,692.0,3924.0,235.664,335.9,908.5,245.1,451.6,1191.0,1275.0,1550.0,2462.922,2471.014,2115.158,3137.0,675.0,911.718,1207.0,1596.0,233.5,1203.0,126.563,1288.0,1937.0,353.493,329.9,1999.646,437.6,339.0,886.4,215.9,1767.0,285.0,619.5,71.0,1267.429,545.0,168.0,6.9,194.742,185.3,243.4,299.54,273.373
2013-01-09,2986.0,669.9,2393.0,458.65,1798.5,1398.016,3183.0,3548.0,640.5,3805.022,1051.028,751.636,816.043,350.1,53.37,2031.509,272.274,784.557,5524.882,441.4,230.5,442.256,307.479,1464.0,1577.61,206.196,94.4,2469.0,151.5,376.816,491.711,426.54,2502.599,325.788,1015.0,155.2,692.5,3901.0,236.142,337.2,905.5,247.1,453.4,1197.0,1295.0,1546.0,2476.922,2481.624,2097.976,3160.0,687.0,914.839,1199.0,1578.0,233.5,1214.0,129.083,1311.0,1912.0,354.832,333.3,2017.39,439.4,329.2,888.0,217.7,1765.0,283.9,624.0,71.05,1267.429,558.0,170.1,6.75,194.091,185.7,245.8,300.05,269.901
2013-01-10,2996.5,673.4,2387.0,461.05,1788.0,1392.452,3170.0,3511.5,649.0,3826.525,1049.185,749.454,816.596,348.0,53.3,2062.365,272.135,783.275,5554.664,442.0,234.1,450.173,305.763,1450.0,1589.5,204.95,91.95,2459.0,150.8,384.246,484.211,427.829,2501.17,326.42,1049.0,155.2,689.0,3925.0,235.186,335.9,920.5,246.3,452.0,1185.0,1298.0,1520.0,2473.691,2469.953,2088.526,3100.0,692.5,940.587,1193.0,1586.0,233.5,1213.0,130.541,1322.0,1911.0,352.728,331.2,2005.697,441.3,325.7,887.467,219.7,1767.0,283.3,610.0,71.4,1276.571,558.0,171.1,6.745,189.718,186.5,245.4,302.43,279.721
2013-01-11,3018.0,677.7,2384.0,461.95,1788.5,1398.521,3147.0,3468.0,660.0,3905.694,1064.845,749.454,825.988,349.7,54.04,2032.505,276.8,787.548,5490.764,446.6,242.0,447.386,305.591,1450.0,1599.5,205.823,91.1,2448.0,151.1,388.123,500.132,435.102,2535.472,329.891,1060.0,156.2,686.5,3995.0,234.134,335.9,939.5,246.0,450.4,1192.0,1305.0,1530.0,2496.307,2449.794,2114.299,3100.0,695.0,956.582,1199.0,1573.0,233.5,1213.0,137.635,1303.0,1941.0,356.266,331.0,2038.766,439.1,324.0,886.933,227.3,1791.0,285.0,618.0,74.25,1291.429,560.0,173.4,6.805,189.532,188.0,245.9,309.23,283.888
2013-01-14,3030.0,675.8,2378.0,459.3,1788.0,1388.406,3142.0,3473.5,659.0,3860.734,1052.87,750.0,823.778,348.6,54.92,2027.03,276.107,791.394,5482.34,446.9,241.5,444.853,308.165,1436.0,1601.88,204.141,91.3,2470.0,149.8,392.539,495.789,434.734,2526.896,326.104,1064.0,157.2,691.5,3960.0,234.803,332.9,945.0,243.3,447.0,1183.0,1325.0,1500.0,2457.538,2433.88,2073.061,3053.0,685.0,951.901,1182.0,1550.0,233.5,1218.0,139.491,1297.0,1936.0,351.197,331.0,2047.028,443.2,325.6,882.133,225.1,1784.0,286.9,611.0,73.05,1276.571,545.0,170.4,7.2,188.694,188.7,242.5,317.56,279.424
2013-01-15,3041.5,679.6,2405.0,459.5,1802.0,1378.795,3160.5,3490.0,665.0,3936.971,1045.501,758.182,828.198,343.2,54.37,1951.881,272.874,792.249,5521.468,443.6,244.0,442.826,307.65,1443.0,1598.07,203.082,90.6,2484.0,149.5,381.339,490.132,434.826,2545.476,327.682,1074.0,157.2,693.5,3975.0,234.325,335.2,962.0,240.3,443.3,1178.0,1386.0,1532.0,2423.076,2407.355,2102.272,3050.0,697.5,954.241,1221.0,1583.0,233.5,1199.0,136.707,1297.0,1949.0,349.285,331.1,2024.351,440.0,321.9,884.267,226.5,1820.0,290.0,618.0,75.05,1280.0,538.0,178.1,7.085,192.509,189.3,240.2,317.39,279.126
2013-01-16,3037.0,683.4,2434.0,458.4,1806.0,1382.336,3171.0,3458.0,669.0,3968.248,1062.081,755.454,829.856,341.9,53.01,1892.16,271.027,792.249,5577.439,461.1,241.3,439.66,312.969,1437.0,1579.03,199.344,90.35,2368.0,149.0,377.031,484.342,437.772,2552.623,330.733,1079.0,157.4,695.5,3966.0,232.126,337.3,955.0,241.2,447.2,1149.0,1381.0,1556.0,2412.307,2388.258,2107.426,3034.0,712.0,959.313,1216.0,1584.0,233.5,1210.0,134.585,1289.0,1948.0,345.268,330.9,2024.078,435.0,325.0,877.867,224.0,1826.0,288.4,615.5,72.95,1283.429,526.5,178.8,7.2,193.254,190.0,240.5,317.05,284.879
2013-01-17,3070.5,691.1,2420.0,461.0,1824.5,1386.382,3157.5,3439.5,678.5,4008.322,1081.425,744.545,829.303,344.6,53.28,1883.202,273.475,796.949,5697.572,453.8,246.0,442.13,315.543,1433.0,1583.79,200.154,90.3,2363.0,151.3,381.016,484.211,443.112,2554.052,329.155,1091.0,158.4,698.0,3999.0,233.274,338.4,963.0,244.8,452.4,1169.0,1388.0,1606.0,2419.845,2416.904,2119.454,3030.0,711.0,955.802,1232.0,1578.0,233.5,1218.0,140.42,1281.0,1938.0,346.989,332.9,2039.03,438.9,328.0,872.533,225.7,1830.0,285.1,625.0,73.35,1291.429,535.0,181.0,7.4,196.603,191.8,241.3,319.09,285.673
2013-01-18,3076.5,693.9,2428.0,460.35,1843.0,1391.946,3170.5,3502.5,691.0,4022.005,1076.82,745.636,834.828,342.3,53.36,1876.732,274.352,795.667,5651.912,451.5,249.0,443.776,316.401,1430.0,1575.23,201.649,90.65,2378.0,151.5,386.4,481.842,452.227,2594.07,333.783,1097.0,160.0,697.5,3968.0,234.038,338.6,974.0,246.0,456.0,1154.0,1386.0,1635.0,2452.153,2439.185,2134.918,3015.0,711.0,966.335,1238.0,1570.0,233.5,1221.0,138.165,1270.0,1906.0,349.954,334.5,2047.964,450.9,326.1,870.4,231.1,1840.0,272.9,626.0,74.8,1314.286,539.5,187.1,7.6,198.743,192.6,242.8,320.79,283.689
2013-01-21,3071.5,695.5,2440.0,459.0,1819.5,1421.282,3223.5,3555.0,688.0,4035.689,1087.873,758.182,838.143,345.5,53.2,1890.667,274.722,797.377,5665.818,450.0,249.6,444.156,317.602,1435.0,1583.79,202.147,90.8,2394.0,151.8,395.123,493.289,444.585,2592.641,333.468,1105.0,161.0,710.0,3970.0,235.186,342.8,973.5,248.7,455.9,1211.0,1367.0,1629.0,2455.384,2467.831,2141.791,3029.0,720.5,967.115,1202.0,1587.0,233.5,1217.0,140.884,1264.0,1950.0,350.528,337.4,2060.414,451.3,328.5,866.667,230.0,1842.0,268.9,625.5,74.0,1330.286,550.0,189.5,7.6,198.836,194.2,242.5,321.81,283.689
2013-01-22,3071.5,693.0,2451.0,455.45,1836.0,1422.8,3225.5,3537.5,686.5,4007.344,1086.952,759.818,839.248,345.4,52.82,1890.667,273.475,788.403,5682.585,445.3,249.6,442.763,318.117,1435.0,1558.09,202.334,90.0,2388.0,150.6,390.816,490.395,441.731,2615.509,333.257,1100.0,160.9,717.0,4031.0,235.377,342.1,966.5,249.7,455.8,1217.0,1366.0,1646.0,2454.307,2458.282,2156.396,3018.0,717.0,964.385,1181.0,1601.0,233.5,1238.0,140.287,1264.0,1968.0,353.588,336.5,2043.493,449.9,328.9,859.2,226.6,1830.0,273.0,623.5,73.25,1331.429,540.0,188.4,7.38,197.999,193.1,244.0,321.64,282.697
2013-01-23,3082.5,695.1,2526.0,463.25,1865.0,1431.398,3200.0,3501.0,680.0,4034.711,1089.716,762.545,824.331,341.8,52.02,1860.309,273.429,787.976,5646.005,435.0,247.4,446.88,317.602,1382.0,1589.03,203.642,88.7,2385.0,150.8,386.616,485.0,440.626,2606.934,329.26,1109.0,162.0,720.0,4007.0,235.855,344.9,957.0,250.7,459.9,1214.0,1369.0,1669.0,2487.691,2501.782,2182.17,3067.0,717.5,949.95,1168.0,1604.0,233.5,1234.0,138.099,1269.0,1995.0,362.579,336.7,2033.014,456.6,329.0,864.0,218.4,1817.0,272.7,625.0,70.65,1324.571,540.0,188.0,7.42,195.394,190.9,241.7,320.28,278.73
2013-01-24,3135.0,704.9,2527.0,467.7,1860.0,1442.02,3249.5,3575.0,686.0,4023.96,1109.981,761.454,828.751,342.8,53.48,1885.691,277.124,801.65,5660.24,443.2,253.8,446.5,318.975,1381.0,1601.4,210.121,90.2,2390.0,151.4,393.077,492.763,444.033,2655.528,334.625,1119.0,164.0,719.0,4040.0,236.333,347.0,976.5,249.2,464.9,1219.0,1371.0,1675.0,2519.999,2585.599,2198.493,3093.0,747.5,942.928,1187.0,1635.0,233.5,1229.0,144.795,1275.0,2036.0,363.153,340.2,2034.377,461.4,329.6,869.867,222.7,1830.0,274.9,624.0,73.15,1336.0,539.5,189.9,7.39,198.278,191.6,245.3,325.55,282.697
2013-01-25,3156.5,710.3,2533.0,465.3,1857.0,1431.904,3262.0,3518.0,691.5,4100.197,1128.404,763.636,838.696,343.2,53.45,1877.23,277.77,809.769,5798.269,450.2,257.1,450.49,323.951,1386.0,1584.27,212.114,90.65,2420.0,151.6,394.046,487.5,442.007,2686.971,342.62,1116.0,165.0,723.5,4059.0,237.576,346.9,980.0,253.1,469.1,1222.0,1387.0,1708.0,2538.307,2600.453,2205.366,3130.0,745.0,935.515,1185.0,1647.0,233.5,1244.0,147.845,1257.0,2047.0,367.457,340.2,2055.687,465.8,330.5,868.267,226.1,1840.0,277.4,621.5,72.95,1363.429,546.0,189.6,7.4,200.139,191.0,247.9,325.72,282.697
2013-01-28,3145.0,717.1,2548.0,468.45,1859.5,1435.444,3256.0,3506.0,691.0,4142.225,1150.511,764.182,837.591,346.9,53.14,1863.793,282.527,815.751,5765.802,455.1,258.9,450.87,323.264,1395.0,1583.79,213.173,90.75,2423.0,151.0,396.092,488.684,440.258,2664.103,342.62,1112.0,166.4,725.0,4067.0,237.098,345.6,971.0,252.1,466.1,1222.0,1374.0,1715.0,2514.615,2598.331,2206.225,3125.0,743.0,933.175,1180.0,1638.0,270.0,1246.0,145.856,1259.0,2035.0,364.97,342.3,2071.616,465.7,330.7,861.333,223.6,1844.0,276.9,620.0,72.5,1355.429,557.5,189.0,7.4,203.395,192.1,249.0,330.14,284.383
2013-01-29,3168.0,720.1,2559.0,475.65,1872.5,1458.711,3301.5,3575.5,688.5,4161.773,1145.906,765.272,843.116,348.3,51.93,1920.528,277.955,816.606,5829.739,453.1,266.8,457.583,325.152,1423.0,1591.41,215.416,90.0,2466.0,151.7,372.4,487.237,441.455,2668.391,341.883,1106.0,166.0,729.5,4083.0,237.576,351.5,977.5,246.2,463.4,1237.0,1370.0,1735.0,2489.845,2579.234,2204.507,3106.0,740.0,930.834,1178.0,1650.0,253.0,1237.0,145.525,1275.0,2012.0,365.831,343.4,2053.443,465.3,335.1,859.733,224.1,1840.0,273.0,620.0,73.55,1350.857,553.5,187.4,7.4,208.513,189.8,245.9,330.31,279.721
2013-01-30,3152.5,724.1,2566.0,475.9,1853.0,1466.804,3275.5,3552.0,691.0,4171.547,1117.35,756.545,843.668,341.0,51.04,1876.235,278.971,831.562,5709.236,455.2,272.5,452.643,323.436,1416.0,1594.26,216.164,89.45,2361.0,153.1,373.908,483.684,440.903,2668.391,348.826,1134.0,165.8,734.0,4088.0,238.532,349.8,990.0,250.0,461.3,1238.0,1370.0,1745.0,2469.384,2583.478,2208.803,3101.0,740.0,924.202,1192.0,1623.0,270.0,1230.0,143.602,1169.0,2024.0,366.405,342.5,2055.391,467.1,334.0,858.133,219.0,1827.0,273.9,620.0,71.6,1338.286,539.0,187.1,7.345,208.141,180.6,246.2,329.46,273.472
2013-01-31,3053.0,716.7,2567.0,466.75,1877.0,1462.252,3283.0,3560.0,687.0,4107.039,1109.06,754.363,844.221,339.6,51.66,1877.728,278.047,818.743,5662.349,454.0,263.2,451.313,324.637,1419.0,1596.64,214.419,89.25,2345.0,152.4,369.708,482.5,440.995,2652.669,339.464,1133.0,163.2,726.5,4058.0,237.289,350.2,991.5,248.6,460.4,1223.0,1357.0,1749.0,2431.691,2571.807,2207.944,3109.0,732.0,910.548,1194.0,1622.0,263.5,1227.0,141.016,1142.0,1984.0,363.153,340.0,2046.928,463.1,330.7,856.533,217.6,1830.0,269.7,620.5,71.15,1337.143,557.0,187.6,7.45,206.187,183.5,247.2,328.95,282.598
2013-02-01,3068.5,719.6,2603.0,472.5,1906.0,1468.827,3327.5,3679.0,713.5,4137.338,1129.325,759.818,858.033,337.9,51.64,1944.914,277.124,824.725,5841.009,474.5,268.7,456.76,333.216,1428.0,1606.64,216.101,91.75,2358.0,151.8,366.692,484.342,452.043,2709.839,342.409,1149.0,165.0,728.0,4098.0,237.767,353.1,1010.0,264.8,468.9,1234.0,1387.0,1765.0,2473.691,2608.941,2270.659,3184.0,731.5,938.246,1210.0,1628.0,263.5,1243.0,141.613,1159.0,2016.0,365.639,344.0,2140.602,467.0,333.2,858.133,224.4,1855.0,274.8,623.5,73.9,1353.143,564.5,190.9,7.65,209.443,186.3,258.4,335.07,285.673
2013-02-04,3040.5,706.1,2558.0,462.05,1881.0,1458.205,3280.5,3615.0,698.0,4092.378,1113.666,755.454,853.613,330.9,50.66,1915.551,269.272,798.659,5761.166,465.6,266.0,452.833,333.731,1415.0,1568.09,212.426,89.85,2345.0,148.3,353.877,463.026,445.046,2706.98,342.409,1132.0,162.6,721.5,4103.0,237.193,349.0,994.5,263.0,468.8,1220.0,1397.0,1750.0,2476.922,2584.538,2259.491,3158.0,729.5,921.861,1191.0,1620.0,266.5,1210.0,139.624,1127.0,2000.0,359.518,342.0,2114.36,459.1,330.9,854.933,217.5,1830.0,274.0,622.0,71.85,1354.286,574.0,191.3,7.45,205.629,187.0,251.7,325.21,281.309
2013-02-05,3068.0,709.4,2597.0,468.7,1876.5,1459.217,3289.5,3625.0,699.5,4152.977,1136.694,760.363,849.746,333.4,51.48,1923.016,272.736,798.659,5701.948,468.5,265.6,454.986,334.589,1415.0,1591.41,213.36,91.0,2355.0,148.4,363.462,470.263,441.455,2731.278,345.249,1141.0,163.2,707.5,4104.0,237.576,345.1,1001.0,268.9,472.1,1229.0,1390.0,1760.0,2557.691,2605.758,2274.955,3176.0,733.0,932.004,1197.0,1620.0,266.5,1221.0,142.607,1113.0,2021.0,359.805,344.0,2149.092,460.2,331.0,862.933,219.9,1822.0,274.3,624.0,73.25,1350.857,580.0,191.8,7.405,209.629,187.6,253.2,330.31,286.169
2013-02-06,3061.0,713.1,2545.0,465.75,1885.0,1465.792,3284.5,3660.0,702.0,4172.525,1163.407,758.727,845.878,337.0,52.12,1935.458,272.92,797.377,5689.48,479.4,275.5,460.053,335.275,1411.0,1605.68,212.239,90.35,2363.0,148.6,368.416,464.474,441.915,2741.282,346.617,1148.0,163.2,705.5,4128.0,238.054,343.7,1009.0,272.7,472.0,1230.0,1430.0,1776.0,2577.076,2599.392,2295.574,3173.0,736.5,934.735,1212.0,1636.0,266.5,1214.0,143.602,1131.0,2066.0,359.423,344.7,2257.802,463.5,331.2,860.8,226.0,1832.0,278.7,639.5,74.95,1370.286,570.0,192.9,7.613,214.189,190.4,255.7,339.83,288.649
2013-02-07,3021.5,700.4,2512.0,456.8,1879.5,1454.159,3241.5,3660.0,695.0,4108.016,1151.433,751.636,861.348,337.2,51.89,1927.993,270.195,782.848,5701.301,477.0,278.8,456.443,334.589,1405.0,1570.47,214.108,89.7,2347.0,146.9,358.508,465.0,443.665,2719.844,340.621,1135.0,161.6,710.5,4111.0,237.767,340.4,1001.0,267.0,468.8,1229.0,1337.0,1752.0,2539.384,2599.392,2294.715,3172.0,726.0,919.52,1203.0,1618.0,263.5,1225.0,140.022,1124.0,2078.0,361.527,342.0,2280.74,459.2,328.8,852.267,224.4,1837.0,279.0,641.5,74.3,1357.714,568.5,194.1,7.68,216.794,199.0,255.6,339.83,287.161
2013-02-08,3000.0,716.7,2515.0,455.6,1887.5,1459.217,3280.5,3658.0,695.0,4139.293,1160.644,752.727,860.243,336.2,52.79,1963.328,275.83,795.24,5747.557,477.0,280.6,459.293,334.932,1401.0,1612.35,216.662,90.15,2300.0,149.1,365.185,469.605,446.611,2741.282,347.774,1141.0,162.0,709.5,4123.0,238.723,340.1,1019.0,266.7,464.7,1228.0,1365.0,1759.0,2555.538,2610.002,2312.756,3230.0,727.5,923.422,1204.0,1589.0,258.5,1221.0,144.862,1132.0,2123.0,365.352,344.3,2283.051,461.2,331.7,866.667,226.1,1829.0,279.1,639.0,75.15,1368.0,577.0,196.6,7.79,213.816,205.2,255.1,335.58,287.657
2013-02-11,3018.5,718.3,2520.0,454.75,1877.0,1469.838,3291.0,3656.0,693.5,4139.293,1154.196,753.818,858.586,336.5,52.75,1962.333,278.509,802.504,5758.151,469.9,282.1,466.006,332.015,1405.0,1621.86,216.35,89.55,2305.0,149.8,366.477,476.579,445.966,2709.839,351.772,1153.0,163.2,708.0,4091.0,239.392,342.0,1011.0,267.1,463.2,1238.0,1345.0,1754.0,2550.153,2612.124,2272.378,3212.0,728.0,924.592,1209.0,1595.0,260.0,1214.0,143.27,1133.0,2093.0,366.118,345.8,2300.128,460.0,333.6,871.467,222.0,1797.0,278.9,650.5,73.6,1355.429,587.0,195.5,7.85,211.397,208.5,253.6,335.41,287.657
2013-02-12,3018.5,728.9,2542.0,460.05,1894.5,1474.391,3321.5,3670.0,687.0,4264.401,1208.544,754.363,856.376,330.4,55.45,1969.3,302.388,807.205,5788.987,473.3,292.2,471.136,333.216,1406.0,1642.33,216.164,90.4,2317.0,150.9,381.446,483.553,446.703,2761.292,361.029,1164.0,164.1,707.5,4141.0,239.87,342.3,1012.0,271.5,464.5,1246.0,1360.0,1794.0,2559.845,2619.551,2267.223,3206.0,730.0,928.103,1218.0,1611.0,261.0,1222.0,147.049,1121.0,2125.0,370.135,346.9,2328.614,463.2,336.9,886.4,228.8,1821.0,281.2,650.0,75.75,1358.857,570.0,198.9,7.95,216.794,210.9,253.1,338.98,300.552
2013-02-13,2950.0,730.9,2545.0,453.6,1905.5,1480.966,3349.5,3757.0,692.5,4319.135,1226.966,758.727,862.453,331.2,55.3,2004.137,301.141,807.205,5877.747,485.7,294.7,474.05,337.849,1408.0,1632.81,213.859,89.75,2309.0,151.2,380.046,479.868,452.411,2782.73,350.614,1181.0,165.5,710.5,4132.0,239.966,344.2,1025.0,275.9,477.6,1277.0,1373.0,1804.0,2579.23,2665.173,2271.519,3233.0,729.5,933.175,1212.0,1610.0,264.0,1238.0,149.171,1122.0,2176.0,372.143,349.0,2343.035,469.0,337.4,887.467,230.3,1840.0,280.0,658.0,77.25,1347.429,569.5,201.8,7.9,222.656,210.4,258.3,338.64,299.361
2013-02-14,2927.5,724.2,2583.0,450.05,1929.5,1481.978,3343.5,3745.5,688.0,4310.338,1235.257,748.909,861.901,330.0,54.88,2003.64,294.675,808.06,6016.364,484.5,298.9,469.363,349.002,1409.0,1644.23,208.75,89.0,2312.0,150.4,374.662,476.447,447.163,2778.442,350.93,1183.0,164.5,702.5,4182.0,240.444,344.5,1019.0,273.7,481.5,1273.0,1360.0,1803.0,2546.922,2673.661,2277.532,3236.0,718.5,924.982,1207.0,1579.0,268.5,1236.0,150.431,1116.0,2170.0,372.526,348.8,2303.266,460.2,335.8,884.267,229.3,1848.0,275.7,650.0,77.1,1348.571,565.0,198.7,7.96,219.399,210.7,255.1,334.73,299.064
2013-02-15,2936.0,726.4,2564.0,448.1,1933.0,1488.553,3340.5,3733.5,693.5,4376.802,1186.436,744.0,866.321,328.9,54.66,2029.519,296.753,807.632,6062.903,491.0,300.8,462.016,346.257,1408.0,1635.19,209.062,89.55,2318.0,151.2,370.677,476.842,453.608,2835.612,355.453,1201.0,165.7,701.0,4175.0,242.834,348.9,1047.0,275.3,485.5,1272.0,1354.0,1819.0,2545.845,2703.368,2294.715,3275.0,720.0,929.273,1184.0,1584.0,266.0,1238.0,151.094,1119.0,2182.0,370.23,348.5,2331.036,465.5,331.0,890.667,233.3,1862.0,272.6,655.5,77.2,1325.714,579.0,197.7,8.1,219.957,213.6,255.3,332.52,299.361
2013-02-18,2912.0,726.0,2564.0,445.0,1922.0,1490.576,3340.0,3711.0,694.5,4390.485,1197.49,755.454,865.216,327.4,54.63,1973.779,295.783,813.615,6139.011,486.9,300.5,464.803,344.541,1409.0,1646.13,207.816,89.3,2356.0,151.4,365.4,473.684,451.122,2842.758,349.773,1208.0,164.9,694.0,4162.0,243.79,349.1,1039.0,274.2,480.0,1273.0,1355.0,1815.0,2546.922,2674.721,2274.096,3258.0,723.5,928.493,1190.0,1605.0,263.5,1229.0,148.641,1098.0,2172.0,366.883,348.5,2321.285,466.6,332.8,896.533,230.8,1832.0,271.7,658.0,76.15,1331.429,583.0,197.6,8.0,220.33,208.8,253.9,332.35,297.576
2013-02-19,2948.5,728.8,2611.0,446.35,1944.5,1503.221,3390.0,3713.5,714.0,4462.813,1213.149,764.182,881.791,330.0,55.26,1986.221,300.217,828.571,6286.646,503.0,306.0,467.526,357.924,1422.0,1685.63,203.705,90.6,2408.0,154.6,371.646,485.789,449.649,2791.306,354.717,1221.0,167.2,702.0,4200.0,245.511,351.8,1060.0,276.9,487.4,1290.0,1380.0,1852.0,2561.999,2710.795,2303.306,3319.0,725.5,946.829,1205.0,1606.0,256.5,1249.0,152.486,1095.0,2175.0,369.274,351.5,2348.871,474.4,332.3,901.867,233.8,1867.0,275.4,670.0,77.5,1341.714,583.0,197.5,8.03,223.214,211.8,259.4,335.75,302.833
2013-02-20,2955.0,732.9,2652.0,447.75,1962.0,1503.221,3474.0,3646.5,715.5,4495.067,1227.888,774.545,894.498,332.2,55.68,1941.928,295.552,834.981,6199.974,504.5,308.3,474.24,364.444,1441.0,1682.3,202.459,91.1,2397.0,156.6,381.339,465.789,449.281,2782.73,359.766,1233.0,168.8,711.5,4226.0,246.658,354.0,1067.0,281.0,493.5,1291.0,1400.0,1864.0,2603.999,2713.978,2303.306,3363.0,736.5,980.38,1205.0,1622.0,248.5,1265.0,151.955,1068.0,2188.0,369.082,353.5,2343.579,485.0,335.1,898.133,239.0,1884.0,278.3,685.0,79.05,1357.714,597.0,198.4,8.0,226.657,213.0,260.3,341.36,298.568
2013-02-21,2910.0,716.4,2615.0,443.0,1949.0,1481.978,3439.0,3518.5,700.5,4369.96,1197.49,771.272,888.421,345.9,53.97,1914.058,283.082,824.298,6140.4,494.7,300.9,473.29,354.149,1425.0,1657.56,199.344,89.5,2362.0,157.4,373.154,468.289,450.57,2728.419,350.194,1214.0,165.2,701.0,4214.0,244.555,349.0,1033.0,274.0,487.4,1264.0,1368.0,1840.0,2578.153,2711.856,2250.041,3319.0,733.0,958.533,1222.0,1614.0,250.0,1239.0,150.828,1067.0,2158.0,360.57,348.2,2301.219,484.7,337.8,891.733,234.0,1871.0,278.2,681.0,76.95,1348.571,586.5,195.6,7.975,219.12,210.9,254.2,334.22,293.906
